dict	canonical_text	count
pwkvn	AUFRECHT	18
pwkvn	Mitākṣarā	17
pwkvn	Caurapañcāśikā	16
pwkvn	Vikramorvaśī	15
pwkvn	Patañjali	15
pwkvn	PAÑCARATNA	15
pwkvn	Bhāvaprakāśa	14
pwkvn	Kullūka	14
pwkvn	Bhaṭṭikāvya	14
pwkvn	Anekārthasaṃgraha	14
pwkvn	Gaṇaratnamahodadhi	14
pwkvn	DHĀTUPĀṬHA in WESTERGAARD'S Radices	13
pwkvn	Abhidhānacintāmaṇi	13
pwkvn	KAUṢĪTAKYUPANIṢAD	13
pwkvn	ŚAṂKARA o= ŚAṂKARA	13
pwkvn	Vājasaneyi Saṃhitā	11
pwkvn	Mālavikāgnimitra	11
pwkvn	Uttararāmacarita	11
pwkvn	Prabodhacandrodaya	10
pwkvn	Hitopadeśa	10
pwkvn	Bṛhadāraṇyakopaniṣad	10
pwkvn	PARIŚIṢṬA des ATHARVAVEDA	10
pwkvn	Katyāyana	9
pwkvn	[Cologne addition]	9
pwkvn	PRĀTIŚĀKHYA zun ṚGVEDA	9
pwkvn	VYUTPATTI oder MAHĀVYUTPATTI	8
pwkvn	SAṂSKĀRAKAUSTUBHA von ANANTADEVA	8
pwkvn	BHĀG	7
pwkvn	Sūryasiddhānta	7
pwkvn	Kaṭhopaniṣad	7
pwkvn	Amarakoṣa	7
pwkvn	VETĀLAPAÑCAVIṂŚATI in LASSEN'S Anthologie	7
pwkvn	Śabdakalpadruma	7
pwkvn	ṢAḌVIṂŚABRĀHMAṆA	7
pwkvn	WEBER'S Verzeichniss der Berliner Sanskrit-Handschriften	7
pwkvn	YOGASŪTRA	7
pwkvn	ŚĀRṄGADHARA'S PADDHATI; vgl	7
pwkvn	LASSEN'S Anthologie	6
pwkvn	Medinīkośa	6
pwkvn	Varāhamihira's Bṛhajjātaka	5
pwkvn	Algebra	5
pwkvn	Muṇḍakopaniṣad	5
pwkvn	BṚHASPATI	5
pwkvn	Halāyudha	5
pwkvn	Daśarūpa	5
pwkvn	VĀYUPURĀṆA	5
pwkvn	NĀRĀYAṆA	4
pwkvn	GOPATHABRĀHMAṆA	4
pwkvn	Śatruṃjayamāhātmya	4
pwkvn	Trikāṇḍaśeṣa	4
pwkvn	Veṇīsaṃhāra	4
pwkvn	VIDYĀNĀTHA'S PRATĀPARUDRĪYAM ALAM̃KĀRAŚĀSTRAM	4
pwkvn	Mallinātha	4
pwkvn	Calcutta edition of various works [Cologne addition]	4
pwkvn	Līlāvatī	3
pwkvn	AITAREYĀRAṆYAKA	3
pwkvn	CHEZY'S Ausgabe des ŚĀKUNTALA	3
pwkvn	SĀṂKHYAKĀRIKĀ	3
pwkvn	Śvetāśvataropaniṣad	3
pwkvn	Histoire de la vie de HIOUEN-THSANG et de ses voya- ges dans l'Inde	3
pwkvn	Edward Byles Cowell	3
pwkvn	NYĀYAMĀLĀVISTARA	2
pwkvn	GAUḌAPĀDA'S Kārikā zur MĀṆḌ	2
pwkvn	SAM̃HITĀ des ŚĀRṄGADHARA	2
pwkvn	MAHĪDHARA	2
pwkvn	PRĀTIŚĀKHYA zum ATHARVAVEDA	2
pwkvn	NIGHAṆṬA PRAKĀŚA von BĀPŪ GAṄGĀDHARA	2
pwkvn	BENFEY' Chrestomathie aus Sanskritwerken	2
pwkvn	GARBHOPANIṢAD	2
pwkvn	PRĀTIŚĀKHYA zur VĀJASANEYISAM̃HITĀ	2
pwkvn	Bhārata	2
pwkvn	BRAHMAPURĀṆA in LASSEN'S Anthologie	2
pwkvn	Mugdhabodha (Vopadeva)	2
pwkvn	Meghadūta	2
pwkvn	JAIMINI	2
pwkvn	A contribution towards an index to the Bibliography of the Indian philosophical systems	2
pwkvn	Kusumanagara	2
pwkvn	BRAHMAVAIVARTAPURĀṆA	2
pwkvn	ANUKRAMAṆIKĀ des ATHARVAVEDA	2
pwkvn	Journal asiatique	2
pwkvn	Kārikā	1
pwkvn	BURNOUF	1
pwkvn	Commentary on the Hindu System of Medicine	1
pwkvn	Dāyabhāga	1
pwkvn	HĀRĀVALI	1
pwkvn	bhakti-sūtra	1
pwkvn	ANUKRAMAṆIKĀ	1
pwkvn	TAITTIRĪYOPANIṢAD	1
pwkvn	PARĀŚARA	1
pwkvn	Śrutabodha	1
pwkvn	COLEBROOKE'S Miscellaneous Essays	1
pwkvn	Bhāṣāpariccheda	1
pwkvn	Kenopaniṣad	1
pwkvn	PRĀYAŚCITTAVIVEKA	1
pwkvn	Vīramitrodaya	1
pwkvn	RATNAMĀLĀ	1
pwkvn	Śiva Purāṇa	1
pwkvn	DURGĀDĀSA	1
pwkvn	ĀNANDALAHARĪ in HAEB	1
pwkvn	Śeṣa's zu HEMACANDRA'S ABHIDHĀNACINTĀMAṆI	1
pwkvn	Vārttika von KĀTYĀYANA in BÖHTLINGK'S Ausg	1
pwkvn	BÖHTLINGK usu	1
pwkvn	TITHYĀDITATTVA	1
pwkvn	ŚABDARATNĀVALĪ	1
pwkvn	Sāmaveda	1
pwkvn	TANTRASĀRA	1
pwkvn	VAIJAYANTĪ	1
sch	Abhidhānacintāmaṇi	2000
sch	Āpastamba	853
sch	Mahābhārata	816
sch	Divyāvadāna	700
sch	Kirātārjunīya	501
sch	Śiśupālavadha	488
sch	Bombay	335
sch	Hemacandra	282
sch	Naiṣadhacarita	246
sch	ŚUKASAPTATI in LASSEN'S Anthologie	239
sch	Kauśikasūtra	236
sch	Rāmāyaṇa	229
sch	Daśakumāracarita	213
sch	Bhāgavata-Purāṇa	191
sch	Daśarūpa	169
sch	Taittirīya Saṃhitā	165
sch	Manusmṛti	159
sch	Kathāsaritsāgara	147
sch	Aṣṭādhyāyī (Pāṇini)	146
sch	Indische Sprüche	144
sch	Ṛgveda	138
sch	Harivaṃśa	119
sch	Śatapatha-Brāhmaṇa	117
sch	Suśruta	99
sch	VĀSAVADATTĀ; s	98
sch	Uttararāmacarita	97
sch	Atharvaveda	88
sch	Bhāminīvilāsa	87
sch	Kātyāyana-Śrautasūtra	85
sch	KĀŚĪKHAṆḌA	79
sch	Indische Studien (Weber)	77
sch	TĀṆḌYABRĀHMANA	76
sch	Śāṅkhāyana-Śrautasūtra	72
sch	Sāyaṇa	71
sch	BAUDHĀYANA	67
sch	GOBHILA'S GṚHYASŪTRA	63
sch	Yājñavalkyasmṛti	62
sch	Raghuvaṃśa	60
sch	A rational refutation of the Hindu philosophical systems by Nehemiah Nīlakaṇṭha	57
sch	Taittirīya Brāhmaṇa	52
sch	Rājanighaṇṭu	52
sch	ŚĀṄKHĀYANA'S BRĀHMAṆA	44
sch	Bṛhatsaṃhitā	43
sch	Mudrārākṣasa	43
sch	AGNIPURĀṆA	42
sch	KĀŚIKĀVṚTTI; s	41
sch	RGYA TCH'ER ROL PA	41
sch	Aitareya Brāhmaṇa	41
sch	PĀRASKARA'S GṚHYASŪTRĀṆI	40
sch	Kumārasambhava	39
sch	Bhagavadgītā	38
sch	KĀṬHAKA-Recension des YĀJ	38
sch	Mṛcchakaṭikā	37
sch	TAITTIRIYARAṆYAKA	37
sch	Sāhityadarpaṇa	36
sch	Mārkandeyapuraṇa	36
sch	Pañcatantra	35
sch	Viṣṇu Purāṇa	35
sch	Medinīkośa	34
sch	Śṛṅgāratilaka	34
sch	Gītagovinda	32
sch	Trikāṇḍaśeṣa	31
sch	Lāṭyāyana-Śrautasūtra	29
sch	ŚĀṄKHĀYANA'S GṚHYASŪTRĀṆI	27
sch	AUFRECHT	26
sch	Āśvalāyana-Gṛhyasūtra	25
sch	Āśvalāyana-Śrautasūtra	25
sch	YOGASŪTRA	21
sch	ŚAṂKARA	21
sch	Śakuntalā	21
sch	Chāndogyopaniṣad	20
sch	Nirukta (Yāska)	19
sch	ŚĀRṄGADHARA	19
sch	Gaṇaratnamahodadhi	17
sch	VAIJAYANTĪ	16
sch	Patañjali	15
sch	Vikramorvaśī	15
sch	PAÑCARATNA	15
sch	Bhāvaprakāśa	14
sch	Anekārthasaṃgraha	14
sch	Bhaṭṭikāvya	14
sch	Caurapañcāśikā	14
sch	Kullūka	14
sch	KAUṢĪTAKYUPANIṢAD	13
sch	Vājasaneyi Saṃhitā	11
sch	DHĀTUPĀṬHA in WESTERGAARD'S Radices	11
sch	PRĀTIŚĀKHYA zun ṚGVEDA	11
sch	Katyāyana	10
sch	Hitopadeśa	10
sch	PARIŚIṢṬA des ATHARVAVEDA	10
sch	Mālavikāgnimitra	10
sch	Prabodhacandrodaya	9
sch	Sūryasiddhānta	9
sch	Bṛhadāraṇyakopaniṣad	9
sch	VYUTPATTI oder MAHĀVYUTPATTI	8
sch	SAṂSKĀRAKAUSTUBHA von ANANTADEVA	8
sch	LASSEN'S Anthologie	7
sch	Kaṭhopaniṣad	7
sch	VETĀLAPAÑCAVIṂŚATI in LASSEN'S Anthologie	7
sch	ṢAḌVIṂŚABRĀHMAṆA	7
sch	WEBER'S Verzeichniss der Berliner Sanskrit-Handschriften	7
sch	BHĀG	6
sch	Amarakoṣa	6
sch	Śabdakalpadruma	6
sch	BṚHASPATI	5
sch	Algebra	5
sch	Halāyudha	5
sch	Muṇḍakopaniṣad	5
sch	AITAREYĀRAṆYAKA	5
sch	Veṇīsaṃhāra	5
sch	VĀYUPURĀṆA	5
sch	VIDYĀNĀTHA'S PRATĀPARUDRĪYAM ALAM̃KĀRAŚĀSTRAM	5
sch	Mallinātha	5
sch	Śatruṃjayamāhātmya	4
sch	NĀRĀYAṆA	4
sch	GOPATHABRĀHMAṆA	4
sch	ŚIVANĀMASAHASRA	4
sch	Padapāṭha	4
sch	Mahāvīracarita	4
sch	Līlāvatī	3
sch	JAIMINI	3
sch	NYĀYAMĀLĀVISTARA	3
sch	CHEZY'S Ausgabe des ŚĀKUNTALA	3
sch	SĀṂKHYAKĀRIKĀ	3
sch	PRĀTIŚĀKHYA zum ATHARVAVEDA	3
sch	Śvetāśvataropaniṣad	3
sch	Histoire de la vie de HIOUEN-THSANG et de ses voya- ges dans l'Inde	3
sch	Meghadūta	3
sch	BENFEY' Chrestomathie aus Sanskritwerken	2
sch	Varāhamihira's Bṛhajjātaka	2
sch	BRAHMAPURĀṆA in LASSEN'S Anthologie	2
sch	bhakti-sūtra	2
sch	MAHĪDHARA	2
sch	GAUḌAPĀDA'S Kārikā zur MĀṆḌ	2
sch	SAM̃HITĀ des ŚĀRṄGADHARA	2
sch	ANUKRAMAṆIKĀ des ATHARVAVEDA	2
sch	PRĀTIŚĀKHYA zur VĀJASANEYISAM̃HITĀ	2
sch	Kusumanagara	2
sch	Mugdhabodha (Vopadeva)	2
sch	GARBHOPANIṢAD	2
sch	BRAHMAVAIVARTAPURĀṆA	2
sch	Dāyabhāga	1
sch	HĀRĀVALI	1
sch	ANUKRAMAṆIKĀ	1
sch	Kenopaniṣad	1
sch	Kārikā	1
sch	PRĀYAŚCITTAVIVEKA	1
sch	COLEBROOKE'S Miscellaneous Essays	1
sch	TAITTIRĪYOPANIṢAD	1
sch	PARĀŚARA	1
sch	Bhāṣāpariccheda	1
sch	Vīramitrodaya	1
sch	Śrutabodha	1
sch	ŚABDARATNĀVALĪ	1
sch	RATNAMĀLĀ	1
sch	NIGHAṆṬA PRAKĀŚA von BĀPŪ GAṄGĀDHARA	1
sch	Śiva Purāṇa	1
sch	ĀNANDALAHARĪ in HAEB	1
sch	Variante	1
sch	MATSYAPURĀṆA	1
